states,flag,Avg0,SD0,frust0,time
1_0_1_0_1_0_0_0_1_0_0_1_0_0_1_0_1_0_0_1_0_0_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.3707865168539326,1001.0
0_0_1_0_1_1_1_0_1_1_1_1_1_0_1_1_0_0_0_0_0_1_0,0,3.3333333333333335e-5,4.7140452079103176e-5,0.15730337078651685,1001.0
0_1_0_1_0_1_1_1_0_0_1_0_0_0_0_0_1_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.16853932584269662,1001.0
1_1_0_1_0_0_1_1_0_0_1_0_0_0_0_0_1_1_1_1_1_1_1,0,3.3333333333333335e-5,4.7140452079103176e-5,0.06741573033707865,1001.0
1_1_0_1_0_1_0_1_0_0_0_0_0_1_0_0_1_1_1_1_1_0_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.1797752808988764,1001.0
1_1_1_1_0_1_0_1_1_0_1_0_1_0_0_0_0_1_1_1_1_0_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.3146067415730337,1001.0
1_1_1_1_0_0_0_1_0_0_1_0_1_1_0_0_1_1_1_1_1_0_0,0,3.3333333333333335e-5,4.714045207910317e-5,0.3146067415730337,1001.0
0_1_0_1_0_1_1_1_0_0_1_0_0_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.21348314606741572,1001.0
1_0_1_0_1_0_0_0_1_1_1_1_1_0_1_1_0_0_0_0_0_0_0,0,3.3333333333333335e-5,4.714045207910317e-5,0.23595505617977527,1001.0
1_1_0_1_0_1_1_1_0_0_0_0_0_0_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.11235955056179775,1001.0
1_1_1_1_0_1_1_1_0_1_1_0_0_1_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.3146067415730337,1001.0
1_1_0_1_0_0_1_1_0_0_0_0_0_0_0_1_1_1_1_0_0_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.23595505617977527,1001.0
1_1_0_1_0_1_0_1_0_0_0_0_0_1_0_1_1_1_1_0_1_0_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.3146067415730337,1001.0
0_1_0_1_0_1_1_1_0_1_1_0_0_1_0_0_0_1_1_1_1_1_1,0,3.3333333333333335e-5,4.714045207910317e-5,0.2808988764044944,1001.0
