states,flag,Avg0,SD0,frust0,time,turnOffNode
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_3',1,0.013333333333333334,0.01247219128924647,0.024390243902439025,201.66666666666669,VIM
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_3',1,0.0033333333333333335,0.004714045207910317,0.01524390243902439,88.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_3_0_2',0,0.0033333333333333335,0.004714045207910317,0.07926829268292683,1000.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_2',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,148.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_1_0_3',1,0.01,0.008164965809277261,0.024390243902439025,143.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_3',1,0.01,0.008164965809277261,0.042682926829268296,221.5,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_3',1,0.013333333333333334,0.004714045207910317,0.042682926829268296,195.0,VIM
'2_1_2_1_1_1_1_2_1_1_1_2_1_2_1_0_2_0_0_2_2_3',1,0.0033333333333333335,0.004714045207910317,0.0975609756097561,64.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.08536585365853659,1000.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_1',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,119.0,VIM
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_1_0_3_0',0,0.0033333333333333335,0.004714045207910317,0.057926829268292686,1000.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.06097560975609756,1000.0,VIM
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,VIM
'1_2_1_2_2_2_2_1_2_2_2_2_0_1_1_2_2_2_3_0_1_1',1,0.0033333333333333335,0.004714045207910317,0.11585365853658537,86.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_0',1,0.006666666666666667,0.009428090415820633,0.04878048780487805,177.0,VIM
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_1_2_0',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,86.0,VIM
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_1',0,0.01,0.008164965809277261,0.039634146341463415,1000.0,VIM
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_2_2_3',1,0.006666666666666667,0.004714045207910317,0.021341463414634148,111.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_2_3_1',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,116.0,VIM
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_1',0,0.006666666666666667,0.004714045207910317,0.039634146341463415,1000.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_2',1,0.006666666666666667,0.004714045207910317,0.018292682926829267,175.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_2_0_2',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,98.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_1_1_1',1,0.01,0.0,0.006097560975609756,128.0,VIM
'2_1_1_1_1_1_1_1_1_1_1_1_2_2_2_1_2_1_0_1_2_0',1,0.0033333333333333335,0.004714045207910317,0.06402439024390244,94.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_2',1,0.01,0.0,0.018292682926829267,266.6666666666667,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_2_0_0',1,0.01,0.008164965809277261,0.042682926829268296,185.0,VIM
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_3_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.08536585365853659,60.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_2_3_3',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,166.0,VIM
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_1_2_3',1,0.006666666666666667,0.009428090415820633,0.03048780487804878,120.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_3',1,0.013333333333333334,0.012472191289246471,0.04878048780487805,150.33333333333334,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_0',1,0.016666666666666666,0.016996731711975948,0.024390243902439025,165.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_3',1,0.006666666666666667,0.004714045207910317,0.04878048780487805,155.0,VIM
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_2_1_1_3',1,0.0033333333333333335,0.004714045207910317,0.0701219512195122,98.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_0_0_3',1,0.016666666666666666,0.012472191289246471,0.036585365853658534,165.83333333333331,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_2_0_3',1,0.006666666666666667,0.009428090415820633,0.042682926829268296,142.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_2',0,0.006666666666666667,0.004714045207910317,0.054878048780487805,1000.0,VIM
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_1_2_2',1,0.006666666666666667,0.004714045207910317,0.01524390243902439,92.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_3',1,0.013333333333333334,0.009428090415820633,0.024390243902439025,139.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_2_0_2',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,150.0,VIM
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_2',0,0.006666666666666667,0.004714045207910317,0.039634146341463415,1000.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,188.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_2_3_0',1,0.01,0.01414213562373095,0.04878048780487805,170.66666666666666,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_0',1,0.01,0.008164965809277261,0.042682926829268296,220.0,VIM
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_0_2_2',1,0.006666666666666667,0.004714045207910317,0.03048780487804878,120.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_0',1,0.01,0.008164965809277261,0.024390243902439025,177.5,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_2',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,94.0,VIM
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_0_2_2_1',1,0.0033333333333333335,0.004714045207910317,0.0701219512195122,98.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.07317073170731707,1000.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_1',1,0.01,0.008164965809277261,0.018292682926829267,139.0,VIM
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_3_1_3',1,0.006666666666666667,0.009428090415820633,0.027439024390243903,155.0,VIM
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_0',0,0.006666666666666667,0.004714045207910317,0.04573170731707317,1000.0,VIM
'0_3_3_3_2_3_3_3_3_3_3_3_2_0_0_0_0_0_3_3_0_3',0,0.0033333333333333335,0.004714045207910317,0.051829268292682924,1000.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_0',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,193.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,112.0,VIM
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_3',1,0.0033333333333333335,0.004714045207910317,0.039634146341463415,132.0,VIM
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_1',1,0.0033333333333333335,0.004714045207910317,0.012195121951219513,212.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_2',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,270.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_1_1_1',1,0.006666666666666667,0.004714045207910317,0.012195121951219513,85.0,VIM
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_2',1,0.0033333333333333335,0.004714045207910317,0.027439024390243903,80.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_2_1_1',1,0.0033333333333333335,0.004714045207910317,0.021341463414634148,56.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_1_0_1',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,196.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_0',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,104.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_1',1,0.016666666666666666,0.023570226039551587,0.018292682926829267,150.8,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_2',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,106.0,VIM
'2_1_2_1_1_1_1_2_1_1_1_1_2_2_2_1_2_0_0_2_2_0',1,0.0033333333333333335,0.004714045207910317,0.08231707317073171,110.0,VIM
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.01524390243902439,100.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,110.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_2_0_1',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,120.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_3',1,0.016666666666666666,0.023570226039551587,0.024390243902439025,166.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_2_0_0',1,0.0033333333333333335,0.004714045207910317,0.054878048780487805,172.0,VIM
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_0',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,176.0,VIM
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_1_1_2',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,116.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_0',1,0.006666666666666667,0.009428090415820633,0.039634146341463415,92.0,VIM
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_2',0,0.01,0.014142135623730949,0.039634146341463415,1000.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_1',1,0.0033333333333333335,0.004714045207910317,0.027439024390243903,136.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_1',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,212.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_1',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,120.0,VIM
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,156.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_1_0_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,76.0,VIM
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_2_1_3',1,0.006666666666666667,0.009428090415820633,0.018292682926829267,134.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_2_3_1',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,132.0,VIM
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_0',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_1',0,0.0033333333333333335,0.004714045207910317,0.054878048780487805,1000.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_1_3_2',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,120.0,VIM
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_3_0_2_3',1,0.0033333333333333335,0.004714045207910317,0.07926829268292683,144.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_2',0,0.006666666666666667,0.009428090415820633,0.054878048780487805,1000.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_1',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,130.0,VIM
'1_2_2_3_2_1_2_2_2_0_2_2_2_0_1_1_1_1_0_2_1_2',1,0.0033333333333333335,0.004714045207910317,0.07621951219512195,78.0,VIM
'2_1_2_1_1_1_1_2_1_0_1_2_2_2_1_1_1_1_0_2_3_0',1,0.0033333333333333335,0.004714045207910317,0.08231707317073171,122.0,VIM
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_1_3_1_1',1,0.0033333333333333335,0.004714045207910317,0.07926829268292683,228.0,VIM
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_3_0_3',0,0.0033333333333333335,0.004714045207910317,0.07317073170731707,1000.0,VIM
'2_1_2_1_1_1_1_2_1_1_1_1_2_2_2_1_2_1_1_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.07621951219512195,154.0,VIM
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_2',1,0.01,0.008164965809277261,0.018292682926829267,137.0,ZEB1
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_2',0,0.0033333333333333335,0.004714045207910317,0.039634146341463415,1000.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_2',1,0.01,0.008164965809277261,0.03048780487804878,218.0,ZEB1
'1_1_1_0_1_2_2_1_2_3_1_1_1_3_2_2_2_2_2_1_2_3',1,0.0033333333333333335,0.004714045207910317,0.09146341463414634,56.0,ZEB1
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_0_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.0701219512195122,1000.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_2',1,0.02,0.01414213562373095,0.018292682926829267,119.33333333333333,ZEB1
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_0_2_2_1',1,0.0033333333333333335,0.004714045207910317,0.0701219512195122,142.0,ZEB1
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_3_1_0',1,0.0033333333333333335,0.004714045207910317,0.027439024390243903,222.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_2',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,162.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_2',1,0.01,0.008164965809277261,0.018292682926829267,149.5,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_0',1,0.016666666666666666,0.004714045207910317,0.024390243902439025,241.33333333333334,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_0',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,224.0,ZEB1
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_0_2_3',1,0.0033333333333333335,0.004714045207910317,0.039634146341463415,184.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_3',1,0.013333333333333334,0.004714045207910317,0.024390243902439025,177.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_1',1,0.02,0.00816496580927726,0.018292682926829267,179.11111111111111,ZEB1
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_0',1,0.01,0.0,0.01524390243902439,167.33333333333334,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_2_3_2',1,0.013333333333333334,0.004714045207910317,0.03048780487804878,182.66666666666666,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_3',1,0.013333333333333334,0.01247219128924647,0.024390243902439025,131.66666666666669,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_2_3_1',1,0.01,0.008164965809277261,0.03048780487804878,152.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_1_0_0',1,0.01,0.008164965809277261,0.036585365853658534,154.5,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_1_0_0',1,0.013333333333333334,0.012472191289246471,0.024390243902439025,213.66666666666669,ZEB1
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_2_2_3',1,0.0033333333333333335,0.004714045207910317,0.021341463414634148,178.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_3',1,0.006666666666666667,0.009428090415820633,0.04878048780487805,106.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_3',0,0.006666666666666667,0.009428090415820633,0.06097560975609756,1000.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_1',1,0.013333333333333334,0.01247219128924647,0.042682926829268296,179.66666666666669,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_0',1,0.013333333333333334,0.012472191289246471,0.024390243902439025,125.33333333333333,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_2_0_1',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,122.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_1_0_2',1,0.01,0.01414213562373095,0.03048780487804878,153.33333333333334,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_1',1,0.006666666666666667,0.009428090415820633,0.018292682926829267,129.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_0',1,0.023333333333333334,0.004714045207910316,0.036585365853658534,182.33333333333334,ZEB1
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_1',1,0.01,0.0,0.027439024390243903,136.66666666666666,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_1',1,0.02,0.00816496580927726,0.018292682926829267,157.7777777777778,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_1_0_3',1,0.006666666666666667,0.009428090415820633,0.036585365853658534,126.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_1',1,0.013333333333333334,0.004714045207910317,0.036585365853658534,197.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_3',1,0.01,0.008164965809277261,0.024390243902439025,169.5,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_0_0_1',1,0.01,0.01414213562373095,0.03048780487804878,272.6666666666667,ZEB1
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,84.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_3',1,0.01,0.008164965809277261,0.036585365853658534,144.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_2',1,0.02,0.00816496580927726,0.018292682926829267,156.88888888888889,ZEB1
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.021341463414634148,150.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_3',1,0.013333333333333334,0.004714045207910317,0.024390243902439025,182.66666666666666,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_1',1,0.02666666666666667,0.01699673171197595,0.018292682926829267,228.6,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_1_3_0',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,178.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_1',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,114.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_1',0,0.006666666666666667,0.004714045207910317,0.054878048780487805,1000.0,ZEB1
'2_1_2_1_1_1_1_2_1_0_1_2_2_2_1_1_1_1_0_2_1_1',1,0.0033333333333333335,0.004714045207910317,0.08536585365853659,136.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_2_3_0',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,156.0,ZEB1
'1_2_1_2_2_2_2_1_2_2_2_2_1_1_1_2_1_2_3_2_1_1',1,0.0033333333333333335,0.004714045207910317,0.08536585365853659,98.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_2',0,0.0033333333333333335,0.004714045207910317,0.054878048780487805,1000.0,ZEB1
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_2_3_0_1',0,0.0033333333333333335,0.004714045207910317,0.051829268292682924,1000.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_2',1,0.013333333333333334,0.01247219128924647,0.042682926829268296,154.66666666666669,ZEB1
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_2_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.08231707317073171,108.0,ZEB1
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_0',1,0.01,0.0,0.039634146341463415,140.66666666666666,ZEB1
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_0',0,0.006666666666666667,0.004714045207910317,0.04573170731707317,1000.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_2_0_3',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,230.0,ZEB1
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_0_2_2',1,0.013333333333333334,0.012472191289246471,0.036585365853658534,153.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_1',0,0.0033333333333333335,0.004714045207910317,0.054878048780487805,1000.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_2',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,162.0,ZEB1
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_0_2_2',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,114.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_2_3_0',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,166.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_0',1,0.01,0.0,0.024390243902439025,184.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_0',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,189.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_0',1,0.013333333333333334,0.004714045207910317,0.024390243902439025,121.33333333333333,ZEB1
'2_1_2_0_1_2_1_2_1_1_1_1_2_3_2_0_1_1_0_0_2_1',1,0.0033333333333333335,0.004714045207910317,0.10975609756097561,78.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_2',0,0.0033333333333333335,0.004714045207910317,0.054878048780487805,1000.0,ZEB1
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_1_3_2',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,180.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_2',1,0.01,0.0,0.018292682926829267,196.66666666666666,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_0_3_2',0,0.006666666666666667,0.004714045207910317,0.06707317073170732,1000.0,ZEB1
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_0_2_0',1,0.006666666666666667,0.004714045207910317,0.039634146341463415,145.0,ZEB1
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_3',0,0.006666666666666667,0.004714045207910317,0.04573170731707317,1000.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_3',0,0.006666666666666667,0.004714045207910317,0.06097560975609756,1000.0,ZEB1
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_3',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,324.0,ZEB1
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_1_2_3',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,114.0,ZEB1
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_3',1,0.01,0.008164965809277261,0.024390243902439025,161.0,ZEB1
